Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,BCA,Male,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,BCA,Female,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,168224
,BCB,Male,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,BCB,Female,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,BCC,Male,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,BCC,Female,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,BCD,Male,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,170901
,BCD,Female,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,170901
,BCE,Male,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,BCE,Female,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,151131
,OC_EWS,Male,AU,Local,None,ISTSOC,"INTERNATIONAL SCHOOL OF TECH
AND SCI -OFF CAMPUS",CSE,149166
,OC,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,67964
,OC,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,67964
,SC,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,119731
,SC,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,119731
,ST,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,129729
,ST,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,155669
,BCA,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,172952
,BCA,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,172952
,BCB,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,120743
,BCB,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,120743
,BCC,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,67964
,BCC,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,67964
,BCD,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,111049
,BCD,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,111049
,BCE,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,125663
,BCE,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,125663
,OC_EWS,Male,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,96074
,OC_EWS,Female,AU,Local,None,JNKFSF,"SCHOOL OF FOOD TECHNOLOGY
JNTUK KAKINADA-SELF FINANCE",FDE,103437
,OC,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,OC,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,SC,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,SC,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,ST,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,ST,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCA,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCA,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCB,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCB,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCC,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCC,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCD,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCD,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCE,Male,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,BCE,Female,AU,Local,None,JNKPSF,"SCHOOL OF PHARMACEUTICAL SCI.
AND TECH.-SELF FINANCE",PHM,176248
,OC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,13331
,OC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,13331
,SC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,36359
,SC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,36359
,ST,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,33306
,ST,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,45711
,BCA,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,27393
,BCA,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,27393
,BCB,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,17509
,BCB,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,27165
,BCC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,19669
,BCC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,19669
,BCD,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,21200
,BCD,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,22468
,BCE,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,36127
,BCE,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,36127
,OC_EWS,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,20441
,OC_EWS,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CIV,21084
,OC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2039
,OC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2074
,SC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,4169
,SC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,4169
,ST,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,14985
,ST,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,14985
,BCA,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2039
,BCA,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2074
,BCB,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2039
,BCB,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2074
,BCC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2039
,BCC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2074
,BCD,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2039
,BCD,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2074
,BCE,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2039
,BCE,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2967
,OC_EWS,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,2593
,OC_EWS,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,CSE,1572
,OC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3414
,OC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3565
,SC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,9204
,SC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,9204
,ST,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3414
,ST,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,17735
,BCA,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3414
,BCA,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3645
,BCB,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3414
,BCB,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3565
,BCC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3704
,BCC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,3704
,BCD,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,4111
,BCD,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,4111
,BCE,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,7462
,BCE,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,7462
,OC_EWS,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,2458
,OC_EWS,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,ECE,2260
,OC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,5330
,OC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,5330
,SC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,21342
,SC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,23452
,ST,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,22741
,ST,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,22741
,BCA,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,8940
,BCA,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,11483
,BCB,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,9031
,BCB,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,9031
,BCC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,10648
,BCC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,10648
,BCD,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,7009
,BCD,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,8194
,BCE,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,10969
,BCE,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,13758
,OC_EWS,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,5955
,OC_EWS,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,EEE,5725
,OC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,13200
,OC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,13200
,SC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,27641
,SC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,37184
,ST,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,33216
,ST,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,56329
,BCA,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,17472
,BCA,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,26491
,BCB,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,16237
,BCB,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,40823
,BCC,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,13200
,BCC,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,13200
,BCD,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,17877
,BCD,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,27828
,BCE,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,15402
,BCE,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,15402
,OC_EWS,Male,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,9091
,OC_EWS,Female,AU,Local,None,JNTK,JNTUK COLLEGE OF ENGG. KAKINADA,MEC,28858
,OC,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,32732
,OC,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,32732
,SC,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,98668
,SC,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,98668
,ST,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,166881
,ST,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,166881
,BCA,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,61633
,BCA,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,66574
,BCB,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,63114
,BCB,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,95205
,BCC,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,32732
,BCC,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,32732
,BCD,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,44265
,BCD,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,46145
,BCE,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,32732
,BCE,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,116365
,OC_EWS,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,47677
,OC_EWS,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",CHE,39372
,OC,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,61232
,OC,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,70358
,SC,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,142767
,SC,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,152128
,ST,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,82683
,ST,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,145732
,BCA,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,152945
,BCA,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,152945
,BCB,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,103718
,BCB,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,123472
,BCC,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,63162
,BCC,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,101559
,BCD,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,84958
,BCD,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,89741
,BCE,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,61232
,BCE,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,112413
,OC_EWS,Male,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,67874
,OC_EWS,Female,AU,Local,None,JNTKSF,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF FINANCE",PEE,89170
,OC,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,4344
,OC,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,6097
,SC,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,14507
,SC,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,14507
,ST,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,67466
,ST,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,81849
,BCA,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,6493
,BCA,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,6493
,BCB,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,5181
,BCB,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,6097
,BCC,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,4344
,BCC,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,89711
,BCD,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,4344
,BCD,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,6097
,BCE,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,4344
,BCE,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,6097
,OC_EWS,Male,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,5633
,OC_EWS,Female,AU,Local,None,JNTKSS,"JNTUK COLLEGE OF ENGG. KAKINADA-
SELF SUPPORTING",CSM,5171
,OC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,124116
,OC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,175724
,SC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,174750
,SC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,175724
,ST,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,167439
,ST,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,175724
,BCA,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,124116
,BCA,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,175724
,BCB,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,176379
,BCB,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,176379
,BCC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,124116
,BCC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,175724
,BCD,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,176293
,BCD,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,176293
,BCE,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,124116
,BCE,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,175724
,OC_EWS,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,169903
,OC_EWS,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",AID,170062
,OC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,OC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,SC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,174268
,SC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,174268
,ST,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,ST,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCA,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCA,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCB,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCB,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCD,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,172409
,BCD,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,172409
,BCE,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,BCE,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,155698
,OC_EWS,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,175350
,OC_EWS,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,169065
,OC,Male,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CSC,132895
,OC,Female,AU,Local,None,KIEK,"KAKINADA INSTITUTE OF ENGG. AND
TECHNOLOGY",CSC,132895
